0.0 5.0e7 0.0 1.0
0.1 22375.31707745856 1.831579400173866e7 1.3036293182185521e7
0.2 34635.49091866709 201375.53661373502 314328.8537272035
0.3 125330.09925778951 2766.994225974776 4122.13566655166
0.4 224699.6302944787 46.01014217963424 65.00228525335108
0.5 324144.5606701168 0.8663262618888927 1.1771738406409544
0.6 423396.87445033574 0.019526416982789646 0.024990023977116138
0.7 522450.91512000596 0.00059907943690548 0.000699054148013241
0.8 621307.0849603174 2.770877193100075e-5 2.9129251620094056e-5
0.9 719965.82808097 1.949387559569849e-6 1.894567103692749e-6
1.0 818427.3801016456 1.7655680286988196e-7 2.0730064826216681e-7
1.1 916692.3249356098 -1.4595729005261203e-8 9.005704257714775e-8
1.2 1.0147609643037273e6 -1.8459922082877035e-8 4.329447424213039e-8
1.3 1.112633497302981e6 -2.7328240933517687e-8 5.855831789090691e-8
1.4 1.210310590171877e6 -1.4928878799445854e-8 3.463387606284751e-8
1.5 1.307792298538359e6 -2.0667705561491783e-8 4.8678874083614905e-8
1.6 1.405079486687909e6 -3.431559235426996e-8 7.16633264936676e-8
1.7 1.5021722195911375e6 -2.5499470280853593e-8 4.395380890146739e-8
1.8 1.599070934044447e6 -4.762717736832194e-8 6.79156965041456e-8
1.9 1.6957759106083002e6 -5.1686999836186956e-8 6.43053722178029e-8
2.0 1.7922879865317186e6 -4.970498858425565e-8 5.7960249378160335e-8
2.1 1.8886072403436818e6 -4.538443331441845e-8 5.301735430032365e-8
2.2 1.9847339218327454e6 -4.050586835648659e-8 5.0440007700260063e-8
2.3 2.0806682212907292e6 -3.611561270971565e-8 5.045286127997555e-8
2.4 2.176411162967422e6 -2.5605083819028926e-8 4.0179857130903434e-8
2.5 2.2719626969600567e6 -2.27598046348134e-8 3.687778707684918e-8
2.6 2.367323225832153e6 -4.452100446598383e-8 6.520466038130794e-8
2.7 2.4624935474315053e6 -4.569305168844376e-8 5.614633704335686e-8
2.8 2.5574737001872663e6 -5.281783009314661e-8 5.539157140147699e-8
2.9 2.6522641063607507e6 -5.7231110950827895e-8 5.4086706199166356e-8
3.0 2.74686500769229e6 -3.392838977878463e-8 3.0882454984226176e-8
3.1 2.8412765643091244e6 -5.067436833060463e-8 4.700051852169562e-8
3.2 2.9354999108865242e6 -2.58931513279216e-8 2.6919275831545988e-8
3.3 3.029534990112026e6 -2.728022205366003e-8 3.184211777086685e-8
3.4 3.123382165795593e6 -2.7100417855840874e-8 3.4680095769630564e-8
3.5 3.21704189513494e6 -2.5353761237023635e-8 3.3006203876441474e-8
3.6 3.3105144283621022e6 -2.9613615333575163e-8 3.5223557834427985e-8
3.7 3.4038002337778057e6 -3.711355162208414e-8 3.744468998010908e-8
3.8 3.496899489091968e6 -6.182458066850605e-8 5.349376610605114e-8
3.9 3.5898126035939516e6 -3.807363455459862e-8 2.99195039245876e-8
4.0 3.6825396843567733e6 -3.854273378558732e-8 2.9537054423301912e-8
4.1 3.775082273440912e6 -4.950201470723834e-8 4.089780672020919e-8
4.2 3.8674392737693284e6 -3.613802811619521e-8 4.151265888580698e-8
4.3 3.9596116723537776e6 -1.0866206839683061e-8 3.484046168501637e-8
4.4 4.051600589875662e6 -1.2093641726036917e-8 4.10543366949967e-8
4.5 4.143405963071679e6 -2.5199969140037533e-8 4.7647270887639505e-8
4.6 4.235027488148758e6 -4.337586490009599e-8 5.752510198865479e-8
4.7 4.326466336890616e6 -4.8408738757486546e-8 5.820888426994727e-8
4.8 4.417721805392743e6 -2.8495682635383406e-8 6.23588027800184e-8
4.9 4.508796083112222e6 1.4575585387579694e-7 1.3295061241331254e-7
5.0 4.599687429475492e6 1.8838878061351542e-6 9.509187683405221e-7
5.1 4.690397436109178e6 2.0039306556932893e-5 9.632128981909004e-6
5.2 4.780926182508488e6 0.0001479526241863587 7.437639939314752e-5
5.3 4.871274122400032e6 0.0005716739204589257 0.00031163837964975324
5.4 4.961441014036346e6 0.001073238622902795 0.0006359604826204256
5.5 5.051428696295616e6 0.001266575078297972 0.000779673482580952
5.6 5.141236082491998e6 0.0016243028438121037 0.0009598415235017907
5.7 5.230863598835895e6 0.003890290704821673 0.002087745479773486
5.8 5.3203127739712e6 0.022363199834435663 0.0108509048398347
5.9 5.409581502878828e6 0.2853047785531973 0.12875050986262818
6.0 5.498659838658845e6 5.909687782835978 2.5845940284935836
6.1 5.587265573960931e6 128.91061272044308 57.11753112928483
6.2 5.671081704942772e6 1904.3880608471516 891.1946866653674
6.3 5.719060185883618e6 13559.673355378516 6923.460667760183
6.4 5.658827619042243e6 41163.912790400595 23138.144517041284
6.5 5.473360678603409e6 66484.36675656278 39603.24622462424
6.6 5.170485909602198e6 96481.43845316947 56734.42591837568
6.7 4.558688640792756e6 188444.31101702462 106280.53135223352
6.8 3.1911822949741962e6 370351.0051842303 217683.78203424162
6.9 1.7461782025949345e6 277784.90651066735 192491.16619840596
7.0 1.273334188212742e6 82095.8336105664 63152.984741237495
7.1 1.2392110017430172e6 18160.096290500005 14403.112382709987
7.2 1.3103697946558483e6 3451.9690361975 2821.082367713347
7.3 1.4033864344542702e6 516.2089387922822 443.10219848228274
7.4 1.4999653311442127e6 58.01775451437046 52.486095627869204
7.5 1.5968190927938106e6 5.514948199989983 5.089116070887609
7.6 1.693523490006641e6 0.5880371505186472 0.5201468352911138
7.7 1.7900393944389669e6 0.09499454891370224 0.07666193413299174
7.8 1.8863630672476876e6 0.027144475523403114 0.019821508016542595
7.9 1.9824938832068685e6 0.013302119279093425 0.00898935120115535
8.0 2.0784327092117004e6 0.009384305299411132 0.0060863763770277095
8.1 2.174179772388409e6 0.007363475152484359 0.004771486381409897
8.2 2.2697352980281073e6 0.00488661211249341 0.00328528611998714
8.3 2.365100116957054e6 0.0022157537535131607 0.0015894227535200815
8.4 2.4602732487092465e6 0.0006449372973007889 0.0004951065159112023
8.5 2.555257524569222e6 0.00014259382162907895 0.0001126863145438955
8.6 2.6500526566093583e6 3.480531927792513e-5 2.6520453329234516e-5
8.7 2.744657859758414e6 1.377955747251501e-5 9.581063524164804e-6
8.8 2.839073384996838e6 1.0635841371736705e-5 6.721739581628876e-6
8.9 2.93330081907393e6 1.5299861933970802e-5 8.965533830643838e-6
9.0 3.027340461784286e6 3.287403563901319e-5 1.84584177512722e-5
9.1 3.121191033617243e6 7.660036348094236e-5 4.3181604860753706e-5
9.2 3.214856183223948e6 0.00013960998420337154 8.225416036022342e-5
9.3 3.308333202752941e6 0.00015502084550210102 9.826535150123752e-5
9.4 3.4016232026487966e6 9.8090163354477e-5 6.696208523867044e-5
9.5 3.4947272387242555e6 4.34444817559559e-5 3.0669976202574316e-5
9.6 3.587645429376651e6 2.1094958245567884e-5 1.4294102455360689e-5
9.7 3.6803779125709995e6 1.7619762243230528e-5 1.0814742868400576e-5
9.8 3.772925235653776e6 3.120129643050326e-5 1.7328704924586935e-5
9.9 3.865287218717809e6 0.0001101798480588746 5.709741628097051e-5
10.0 3.9574643812260707e6 0.0006001406534831588 0.00030119822534683703
10.1 4.049456680757921e6 0.0035014671056185533 0.0017743242425113655
10.2 4.141264876345237e6 0.015045229310024916 0.008010015131344637
10.3 4.232890096627454e6 0.03589775317544092 0.0206808248118656
10.4 4.324332780112531e6 0.044222781846310844 0.027621311392172474
10.5 4.415592092981804e6 0.03568104758113524 0.023128613209316726
10.6 4.506670082696086e6 0.03138577289280485 0.01953221393943545
10.7 4.597565259769906e6 0.049900004609376554 0.028218703834197906
10.8 4.68827920448934e6 0.18152567243734152 0.09283478618553323
10.9 4.77880693821321e6 1.4062366364278103 0.6686126595230362
11.0 4.86911606688192e6 17.32225370149826 7.975533765427554
11.1 4.958703058692822e6 225.9883774829306 105.28657062010299
11.2 5.042913105362917e6 2059.3844733764777 1011.742028658952
11.3 5.10162178536565e6 9515.90180180512 5088.843623830885
11.4 5.112038713218615e6 20167.63782614318 11804.0421601926
11.5 5.0915725464648055e6 25089.248893001262 15387.649641068914
11.6 5.04942591114849e6 31623.86863245412 18805.752369375597
11.7 4.901751823869626e6 66446.04865154129 36540.80206045595
11.8 4.22702621203326e6 234652.01750971403 124221.03491130825
11.9 2.3272455245567183e6 469724.4570488628 290421.55677325116
12.0 1.2070193257647243e6 171105.72815443456 132747.69479884428
12.1 1.0688349173178836e6 29783.130580808494 24797.95687279069
12.2 1.1313105420431234e6 4297.544530352094 3687.7593255995343
12.3 1.2245190544289013e6 504.5288175700848 452.4588916639007
12.4 1.3215401091657414e6 46.2162383658901 43.47584331037773
12.5 1.4187651810671424e6 3.670752773700897 3.512357104502691
12.6 1.515827876055916e6 0.32835617873075296 0.30096357361732723
12.7 1.6126985438451443e6 0.043892268510473786 0.036714527658895164
12.8 1.7093770064575064e6 0.010171208318695574 0.007697515178966662
12.9 1.8058608099125559e6 0.003977395199221129 0.002783588804606074
13.0 1.9021506724559658e6 0.0022254258439296988 0.0014926812893788464
13.1 1.9982504766276611e6 0.0013931822889595913 0.0009320425072645393
13.2 2.0941581221915234e6 0.0007505078663645044 0.000519768005638904
13.3 2.1898743726495462e6 0.0002831483461191464 0.00020869894915219223
13.4 2.285399963561152e6 7.03390788058104e-5 5.53515665888069e-5
13.5 2.3807334716660557e6 1.351986921646362e-5 1.0902535578097781e-5
13.6 2.4758781671829163e6 2.8890823769342896e-6 2.207672472694327e-6
13.7 2.570831617579988e6 1.0470043787336143e-6 6.109200088685512e-7
13.8 2.665596265577018e6 6.83659263840156e-7 3.648771992222726e-7
13.9 2.760170689931043e6 8.076551861622861e-7 4.1894388766233067e-7
14.0 2.8545560238567316e6 1.416601141342851e-6 7.326331587482353e-7
14.1 2.9487532272357666e6 2.6708540417188592e-6 1.4871682627560199e-6
14.2 3.0427609407945964e6 4.090095313328601e-6 2.388649652919242e-6
14.3 3.136580722217251e6 3.884970631992022e-6 2.4569101700956897e-6
14.4 3.2302137638277365e6 2.1584963919331947e-6 1.4554249580718131e-6
14.5 3.3236590289841243e6 8.654122442014202e-7 5.696669758611801e-7
14.6 3.416918138321316e6 4.028002232368984e-7 2.0226564786152304e-7
14.7 3.50999079620725e6 3.0512362449697714e-7 1.2735483216968385e-7
14.8 3.6028772377191875e6 4.601603675816214e-7 1.8723879261131012e-7
14.9 3.695579142649293e6 1.271411327034183e-6 6.236791101294619e-7
15.0 3.7880954130766843e6 5.769296553033431e-6 2.8922014086151785e-6
15.1 3.880427205780675e6 2.8532633203386714e-5 1.4659052230418698e-5
15.2 3.9725734832685865e6 0.00010542021534204743 5.71794900855287e-5
15.3 4.064536707322604e6 0.00022034683573241666 0.00012907378863289586
15.4 4.1563159134354223e6 0.0002418652457633681 0.00015324545161720833
15.5 4.247912430064619e6 0.00017578354779813454 0.00011553737271226582
15.6 4.339324512380626e6 0.00013940759494559353 8.797232494741101e-5
15.7 4.430555504507007e6 0.00019806837933528188 0.00011357542582949114
15.8 4.521603333970694e6 0.0006353230504635307 0.00032966463728763295
15.9 4.612470249736567e6 0.004291733090137483 0.0020707983893677073
16.0 4.703154104952803e6 0.045842822932198275 0.02141655568667339
16.1 4.793654706983904e6 0.5196555213617605 0.24555493868435518
16.2 4.883963848263591e6 4.158799817359473 2.070314416526871
16.3 4.97404676884928e6 17.310206995494894 9.354190010400691
16.4 5.063868735825022e6 34.68558398300277 20.388640817081402
16.5 5.153459784705866e6 43.413681572359486 26.519691244414688
16.6 5.242824721551853e6 59.017078414395534 34.60882791029197
16.7 5.331739924190019e6 150.56255250806137 80.17957300345574
16.8 5.418390297873597e6 927.9119419383734 446.82943416988564
16.9 5.476232548957553e6 12656.747401312252 5680.153703273043
17.0 4.983987627431324e6 237416.0476547037 107493.77961650983
17.1 1.8605008222809338e6 720516.1395754346 471510.9250442429
17.2 903628.1388369821 108003.48408987174 98077.88355298659
17.3 920825.1272543715 8287.97286509119 8099.31464957775
17.4 1.0137195071429608e6 517.854362405118 526.5450309170111
17.5 1.111305521176437e6 29.426419513279722 30.2356400912038
17.6 1.2089674574927497e6 1.899684490846579 1.8666427467757183
17.7 1.3064488834555084e6 0.17878388936174655 0.16040143687254496
17.8 1.4037409702560978e6 0.028125041897811183 0.02281964560910343
17.9 1.500834395186696e6 0.007255531244061003 0.005434071727853688
18.0 1.5977357330512335e6 0.0026513176993351343 0.0018975817525088412
18.1 1.6944422075866645e6 0.0010975528579161321 0.0007805440046682709
18.2 1.7909575607309733e6 0.00040401361871802164 0.0002960986347270725
18.3 1.8872794711800425e6 0.00010907395378475875 8.466901541353294e-5
18.4 1.9834079287486419e6 2.0336520307797925e-5 1.6761761896059478e-5
18.5 2.0793456405531638e6 3.035146229530877e-6 2.5408682935561442e-6
18.6 2.175091943819103e6 5.373042694743168e-7 3.5013227201148106e-7
18.7 2.2706465051957397e6 1.7275376531485552e-7 4.0960964965218846e-8
18.8 2.3660111795298867e6 1.0539374713864734e-7 -4.861643019094751e-9
18.9 2.4611821500946125e6 1.0865224660305297e-7 -1.9918694347640503e-8
19.0 2.556164173376236e6 1.1036696578639986e-7 1.6749931339406189e-9
19.1 2.650955770900837e6 1.2981853163671834e-7 2.3899839866658513e-8
19.2 2.745559468802669e6 1.5165686818130655e-7 2.1293080035213525e-8
19.3 2.839972885938366e6 1.1617651601266362e-7 7.670459733788425e-9
19.4 2.934198624587073e6 7.088543000560212e-8 -2.3443719320856942e-8
19.5 3.0282353002651995e6 5.055019847468354e-8 -4.542001624930587e-8
19.6 3.122085904061645e6 4.63326576243084e-8 -4.923997443821317e-8
19.7 3.2157478428221806e6 5.5377920470631823e-8 -5.379341163943084e-8
19.8 3.309220917486366e6 6.436531175535501e-8 -5.3987666708324294e-8
19.9 3.402510695399851e6 5.2349552771933264e-8 -3.419119678090222e-8
20.0 3.495612827878782e6 5.497794602234585e-8 -1.585223157944414e-8
20.1 3.5885276794093973e6 1.262288847403241e-7 1.922994985199045e-9
20.2 3.681256576424915e6 2.6043697389848305e-7 8.542692951242125e-8
20.3 3.773800538137394e6 3.9141246935313994e-7 1.8636458357264113e-7
20.4 3.866161575112673e6 3.4566546493137663e-7 1.827657298942038e-7
20.5 3.9583376621376085e6 2.2205537458212278e-7 9.929572035597401e-8
20.6 4.050329894713793e6 1.6620484727612276e-7 4.3572417269035715e-8
20.7 4.142135001094264e6 2.1260059055989186e-7 3.147046138665821e-8
20.8 4.233758340744595e6 4.2397943564494087e-7 1.730641731133423e-7
20.9 4.325199525271373e6 2.072340256677619e-6 9.799035503621452e-7
21.0 4.416456904169343e6 1.6909069695645285e-5 8.068814176467307e-6
21.1 4.507532850995961e6 0.0001490069487749066 7.231482406860434e-5
21.2 4.598425546431046e6 0.0009446508202285267 0.00048212631314404535
21.3 4.689138598029059e6 0.003191117972837101 0.0017657143187556374
21.4 4.779668611956846e6 0.0053267794084168275 0.0032022384234659854
21.5 4.870020346231811e6 0.005653787073045402 0.003530068871585062
21.6 4.960189246938941e6 0.006526734656764215 0.003912135155565584
21.7 5.050178386126273e6 0.013943211925455574 0.007591210572645817
21.8 5.139990125784438e6 0.0705471236916073 0.03472681807974787
21.9 5.229619252183533e6 0.7830271526270471 0.3584434239348144
22.0 5.319037567363093e6 14.027487266097506 6.222003319246984
22.1 5.407663986843049e6 265.04976732411035 119.06778902403106
22.2 5.487730321185362e6 3416.846666820089 1620.9029406831248
22.3 5.511045633255238e6 21334.770772162734 11055.967924321816
22.4 5.389613260029224e6 56093.99505363889 32127.97078180004
22.5 5.147872396177911e6 76498.60918841902 46646.67256631843
22.6 4.844869810878015e6 91760.41696497466 55357.14073330842
22.7 4.354122844045859e6 149786.15561859604 86134.65813453292
22.8 3.3271185988473124e6 288642.15864426194 167549.27886173845
22.9 1.9908070522177396e6 285557.28751977684 188835.44685358298
23.0 1.3822251540642714e6 107934.89942388283 80488.52853928217
23.1 1.2904141636144898e6 26721.206140735674 20878.56761611692
23.2 1.3472393271127867e6 5402.682080119298 4372.954052037277
23.3 1.4375415181259785e6 845.5444801905704 720.1178824930968
23.4 1.53369754662893e6 98.66821948302292 88.6395969061578
23.5 1.63044603911334e6 9.693105183233188 8.886796488074015
