   12.8616   5379341.500000         0.000012         0.000005
   12.9638   5470455.500000         0.000659         0.000254
   13.0664   5561740.000000         0.083154         0.031962
   13.1686   5652401.000000         3.515318         1.582671
   13.2705   5742696.500000        11.732555         7.253244
   13.3746   5834635.000000         1.855365         1.811598
   13.4792   5927004.000000         0.029203         0.043639
   13.5821   6017534.000000         0.000323         0.000478
   13.6885   6111045.000000         0.000018         0.000015
   13.7932   6202860.500000         0.000030         0.000015
   13.8959   6292700.000000         0.001307         0.000491
   14.0019   6385264.000000         0.642928         0.215999
   14.1058   6475205.500000       316.567841       113.496170
   14.2061   6521348.500000     17498.710938      7895.136719
   14.3167   6426895.500000     32437.949219     22921.085938
   14.4259   6489691.000000      1535.415039      1851.055054
   14.5300   6580025.500000        15.570790        24.993914
   14.6377   6673501.500000         0.287618         0.318199
   14.7464   6767566.500000         0.115464         0.066964
   14.8550   6861304.000000         3.040522         1.167681
   14.9603   6948845.500000      1935.906738       618.016174
   15.0644   4230457.500000   1407393.000000    587881.375000
   15.1648    990740.000000    217079.531250    229484.609375
   15.2660   1020149.250000      5989.423340      7493.770508
   15.3725   1123295.500000        81.900284       118.091225
   15.4784   1226751.125000         0.741557         1.200616
   15.5813   1327026.875000         0.007055         0.011450
   15.6821   1425005.750000         0.000106         0.000149
   15.7871   1526951.000000         0.000003         0.000004
   15.9001   1636321.375000         0.000001         0.000001
   16.0130   1745397.000000         0.000001         0.000001
   16.1154   1844160.375000         0.000001         0.000001
   16.2299   1954323.500000         0.000001         0.000000
   16.3446   2064399.500000         0.000000         0.000000
   16.4515   2166716.250000         0.000000         0.000000
   16.5587   2269200.000000         0.000000         0.000000
   16.6646   2370151.750000         0.000000         0.000000
   16.7686   2469143.250000         0.000001         0.000000
   16.8749   2570115.750000         0.000001         0.000001
   16.9823   2671798.000000         0.000002         0.000001
   17.0844   2768371.000000         0.000004         0.000002
   17.1971   2874672.500000         0.000003         0.000002
   17.3054   2976662.750000         0.000001         0.000001
   17.4168   3081357.750000         0.000000         0.000000
   17.5292   3186695.250000         0.000000         0.000000
   17.6430   3293097.500000         0.000000         0.000000
   17.7521   3394881.500000         0.000001         0.000000
   17.8600   3495380.500000         0.000002         0.000001
   17.9610   3589219.000000         0.000007         0.000004
   18.0633   3684025.750000         0.000040         0.000021
   18.1746   3786975.000000         0.000110         0.000066
   18.2755   3880163.500000         0.000050         0.000039
   18.3811   3977432.250000         0.000003         0.000003
   18.4892   4076871.250000         0.000000         0.000000
   18.5893   4168707.000000         0.000000         0.000000
   18.6952   4265678.000000         0.000001         0.000000
   18.7956   4357420.000000         0.000001         0.000001
   18.8961   4449063.000000         0.000008         0.000004
   19.0019   4545278.500000         0.000179         0.000078
   19.1055   4639356.500000         0.003848         0.001770
   19.2161   4739644.500000         0.020164         0.011637
   19.3194   4833037.000000         0.007609         0.006294
   19.4280   4931019.000000         0.000219         0.000282
   19.5335   5026018.500000         0.000002         0.000003
   19.6428   5124195.500000         0.000000         0.000000
   19.7447   5215554.000000         0.000001         0.000001
   19.8508   5310428.000000         0.000008         0.000004
   19.9548   5403308.000000         0.000373         0.000146
   20.0598   5496815.000000         0.047420         0.018289
   20.1624   5588100.000000         2.103626         0.940954
   20.2647   5678792.000000         7.872775         4.789376
   20.3675   5769803.500000         1.474944         1.398658
   20.4723   5862451.500000         0.025405         0.037260
   20.5756   5953526.000000         0.000265         0.000401
   20.6818   6046905.500000         0.000013         0.000011
   20.7845   6137075.000000         0.000016         0.000008
   20.8894   6229004.500000         0.000568         0.000218
   20.9902   6317148.000000         0.168100         0.057083
   21.0950   6408505.500000        87.778595        31.229773
   21.2046   6485699.500000      7698.886719      3472.302246
   21.3174   6495515.500000     14830.420898     10466.313477
   21.4175   6567727.500000      1006.383667      1163.040283
   21.5213   6657688.500000        10.871801        17.395306
   21.6298   6751635.500000         0.170000         0.196397
   21.7354   6842835.500000         0.052583         0.031991
   21.8440   6936442.000000         1.002919         0.393406
   21.9440   7021832.500000       389.133728       124.991577
   22.0459   6178492.000000    549671.812500    184771.375000
   22.1492   1051899.500000    416123.218750    409552.750000
   22.2565   1007307.625000      9930.984375     12282.846680
   22.3641   1110763.125000       135.537598       193.325989
   22.4706   1214802.000000         1.224901         1.972060
   22.5736   1315203.000000         0.011493         0.018750
   22.6744   1413255.750000         0.000165         0.000235
   22.7787   1514546.000000         0.000005         0.000005
   22.8884   1620746.250000         0.000001         0.000001
   22.9955   1724293.625000         0.000001         0.000001
   23.0986   1823712.750000         0.000001         0.000001
   23.2121   1932940.750000         0.000001         0.000000
   23.3136   2030467.125000         0.000000         0.000000
   23.4209   2133294.000000         0.000000         0.000000
   23.5281   2235775.750000         0.000000         0.000000
   23.6344   2337188.250000         0.000000         0.000000
   23.7386   2436469.500000         0.000000         0.000000
   23.8437   2536254.750000         0.000001         0.000000
   23.9609   2647415.750000         0.000002         0.000001
   24.0690   2749663.500000         0.000003         0.000002
   24.1825   2856795.250000         0.000003         0.000002
   24.2933   2961202.000000         0.000001         0.000001
   24.4040   3065152.500000         0.000000         0.000000
   24.5152   3169484.000000         0.000000         0.000000
   24.6155   3263265.000000         0.000000         0.000000
   24.7264   3366806.000000         0.000001         0.000000
   24.8345   3467500.250000         0.000001         0.000001
   24.9472   3572305.250000         0.000006         0.000003
   25.0479   3665733.250000         0.000031         0.000016
   25.1492   3759443.500000         0.000099         0.000056
   25.2493   3851934.500000         0.000072         0.000052
   25.3513   3945990.500000         0.000008         0.000008
   25.4545   4040930.500000         0.000000         0.000000
   25.5616   4139279.750000         0.000000         0.000000
   25.6698   4238380.000000         0.000000         0.000000
   25.7710   4330949.000000         0.000001         0.000001
   25.8836   4433632.500000         0.000006         0.000003
